zipcode,rate
10106,166.13
10107,166.13
10108,166.13
10109,166.13
10110,166.13
10111,166.13
10112,166.13
10113,166.13
10114,166.13
10115,166.13
10116,166.13
10117,166.13
10118,166.13
10119,166.13
10120,166.13
10121,166.13
10122,166.13
10123,166.13
10124,166.13
10125,166.13
10126,166.13
10128,166.13
10129,166.13
10130,166.13
10131,166.13
10132,166.13
10133,166.13
10138,166.13
10150,166.13
10151,166.13
10152,166.13
10153,166.13
10154,166.13
10155,166.13
10156,166.13
10157,166.13
10158,166.13
10159,166.13
10160,166.13
10161,166.13
10162,166.13
10163,166.13
10164,166.13
10165,166.13
10166,166.13
10167,166.13
10168,166.13
10169,166.13
10170,166.13
10171,166.13
10172,166.13
10173,166.13
10174,166.13
10175,166.13
10176,166.13
10177,166.13
10178,166.13
10179,166.13
10185,166.13
10199,166.13
10203,166.13
10211,166.13
10212,166.13
10213,166.13
10242,166.13
10249,166.13
10256,166.13
10257,166.13
10258,166.13
10259,166.13
10260,166.13
10261,166.13
10265,166.13
10268,166.13
10269,166.13
10270,166.13
10271,166.13
10272,166.13
10273,166.13
10274,166.13
10275,166.13
10276,166.13
10277,166.13
10278,166.13
10279,166.13
10280,166.13
10281,166.13
10282,166.13
10285,166.13
10286,166.13
10292,166.13
14001,
14008,183.94
14012,
14028,183.94
14032,
14067,183.94
14092,183.94
14094,183.94
14095,183.94
14098,
14105,
14107,183.94
14108,183.94
14109,183.94
14120,183.94
14126,183.94
14131,183.94
14132,183.94
14144,183.94
14172,183.94
14174,183.94
14301,183.94
14302,183.94
14303,183.94
14304,183.94
14305,183.94
13123,209.35
13032,
13157,209.35
13162,209.35
13301,209.35
13303,209.35
13304,209.35
13308,209.35
13309,
13313,209.35
13316,209.35
13318,209.35
13319,209.35
13321,209.35
13322,
13323,209.35
13328,209.35
13338,209.35
13341,209.35
13352,209.35
13354,209.35
13362,209.35
13363,209.35
13401,209.35
13402,
13403,209.35
13409,
13413,
13417,209.35
13421,
13424,209.35
13425,
13431,
13435,209.35
13438,209.35
13440,209.35
13441,209.35
13442,209.35
13449,209.35
13455,209.35
13456,
13461,209.35
13469,209.35
13471,209.35
13476,209.35
13477,209.35
13478,209.35
13479,209.35
13480,
13483,
13486,209.35
13489,
13490,209.35
13492,209.35
13494,209.35
13495,209.35
13501,
13502,
13503,209.35
13504,209.35
13505,209.35
13599,209.35
13037,
13054,209.35
13042,
13141,
13122,
13120,165.5
13119,165.5
13116,165.5
13153,165.5
13104,
13089,165.5
13082,
13080,
13078,165.5
13069,
13057,165.5
13035,
13033,
13029,165.5
13027,
13112,165.5
13066,165.5
13077,
13063,165.5
13030,
13031,165.5
13064,
13060,
13084,165.5
13088,165.5
13152,
13137,165.5
13090,165.5
13138,165.5
13108,165.5
13135,
13110,165.5
13158,
13159,
13164,165.5
13166,
13201,165.5
13202,165.5
13203,165.5
13204,165.5
13205,165.5
13206,165.5
13207,165.5
13208,165.5
13209,165.5
13210,165.5
13211,165.5
13212,165.5
13214,165.5
13215,165.5
13217,165.5
13218,165.5
13219,165.5
13220,165.5
13221,165.5
13224,165.5
13225,165.5
13235,165.5
13244,165.5
13250,165.5
13251,165.5
13252,165.5
13261,165.5
13290,165.5
13037,
13039,165.5
13041,165.5
13052,
13051,165.5
13020,165.5
13021,
14424,183.94
14425,183.94
14432,
14443,183.94
14453,183.94
14456,
14461,183.94
14463,183.94
14466,
14469,183.94
14471,
14472,
14475,
14485,
14487,
14489,
14504,183.94
14512,
14513,
14518,183.94
14522,
14532,
14534,
14537,183.94
14544,
14547,183.94
14548,183.94
14560,
14561,
14564,
14585,183.94
12542,
12550,195.66
12553,195.66
12555,195.66
12566,
12575,195.66
12589,
12746,195.66
12551,195.66
12520,195.66
12518,195.66
12584,195.66
12729,
12721,
12549,195.66
12586,
12552,195.66
12543,
12780,
12771,195.66
12577,195.66
10910,195.66
10912,195.66
10914,195.66
10915,195.66
10916,195.66
10917,195.66
10918,195.66
10919,195.66
10921,195.66
10922,195.66
10924,195.66
10925,
10926,195.66
10928,195.66
10930,195.66
10932,195.66
10933,195.66
10940,
10941,195.66
10949,195.66
10950,195.66
10953,195.66
10958,195.66
10959,195.66
10963,
10969,195.66
10973,195.66
10975,195.66
10979,195.66
10981,195.66
10985,195.66
10987,195.66
10988,195.66
10990,195.66
10992,195.66
10996,195.66
10998,195.66
10997,195.66
14012,
14058,
14098,
14103,183.94
14105,
14125,
14411,183.94
14416,
14420,
14422,
14429,183.94
14452,183.94
14464,
14470,
14476,
14477,183.94
14479,183.94
14508,
14571,183.94
13126,
13121,209.35
13115,209.35
13111,
13103,209.35
13074,209.35
13069,
13036,209.35
13114,209.35
13076,209.35
13064,
13083,209.35
13028,209.35
13142,209.35
13145,209.35
13042,
13132,209.35
13107,209.35
13131,209.35
13135,
13144,209.35
13093,209.35
13156,
13167,209.35
13302,209.35
13426,209.35
13437,209.35
13483,
13493,209.35
13044,209.35
13033,
12116,209.35
12149,
12155,
12197,209.35
13315,209.35
13320,209.35
13326,209.35
13333,209.35
13335,209.35
13337,209.35
13342,209.35
13348,209.35
13411,
13415,209.35
13439,209.35
13450,209.35
13457,209.35
13468,209.35
13475,
13482,209.35
13485,
13488,209.35
13747,209.35
13750,
13776,209.35
13796,209.35
13807,209.35
13808,209.35
13809,
13810,209.35
13820,
13825,
13834,209.35
13838,
13843,
13849,
13859,209.35
13861,209.35
12064,209.35
12533,
12531,
12582,
10505,
10509,
10512,
10516,
12563,195.66
10524,195.66
10537,195.66
10541,
10542,195.66
10579,
11001,
11004,166.13
11005,166.13
11040,
11101,166.13
11102,166.13
11103,166.13
11104,166.13
11105,166.13
11109,166.13
11106,166.13
11120,166.13
11351,166.13
11352,166.13
11354,166.13
11355,166.13
11356,166.13
11357,166.13
11358,166.13
11359,166.13
11360,166.13
11361,166.13
11362,166.13
11363,166.13
11364,166.13
11365,166.13
11366,166.13
11367,166.13
11368,166.13
11369,166.13
11370,166.13
11371,166.13
11372,166.13
11373,166.13
11374,166.13
11375,166.13
11377,166.13
11378,166.13
11379,166.13
11380,166.13
11381,166.13
11385,166.13
11386,166.13
11405,166.13
11411,166.13
11412,166.13
11414,166.13
11413,166.13
11415,166.13
11416,
11417,166.13
11418,166.13
11419,166.13
11420,166.13
11421,166.13
11422,166.13
11423,166.13
11424,166.13
11425,166.13
11426,166.13
11427,166.13
11428,166.13
11429,166.13
11430,166.13
11431,166.13
11432,166.13
11433,166.13
11434,166.13
11435,166.13
11436,166.13
11439,166.13
11451,166.13
11499,166.13
11690,166.13
11691,166.13
11692,166.13
11693,166.13
11694,166.13
11695,166.13
11697,166.13
12082,166.13
12089,166.13
12090,166.13
12094,166.13
12118,
12121,166.13
12123,166.13
12133,166.13
12138,166.13
12140,166.13
12144,166.13
12153,166.13
12154,166.13
12156,
12168,
12169,166.13
12180,166.13
12181,166.13
12182,166.13
12185,166.13
12196,166.13
12198,166.13
12309,
12018,166.13
12022,166.13
12024,166.13
12028,166.13
12033,166.13
12040,166.13
12052,166.13
12057,
12061,166.13
12062,
12063,166.13
10301,166.13
10302,166.13
10303,166.13
10304,166.13
10305,166.13
10306,166.13
10307,166.13
10308,166.13
10309,166.13
10310,166.13
10311,166.13
10312,166.13
10313,166.13
10314,166.13
10901,166.13
10911,166.13
10913,166.13
10920,166.13
10923,166.13
10927,166.13
10931,166.13
10952,
10954,166.13
10956,166.13
10960,166.13
10962,166.13
10964,
10965,
10968,166.13
10970,166.13
10974,166.13
10976,166.13
10977,166.13
10980,166.13
10982,166.13
10984,166.13
10983,
10986,166.13
10989,166.13
10993,166.13
10994,166.13
12967,209.35
12949,209.35
13613,209.35
13614,209.35
13617,209.35
13619,
13621,209.35
13623,209.35
13625,209.35
13630,209.35
13633,209.35
13635,209.35
13639,209.35
13642,209.35
13645,209.35
13646,209.35
13647,209.35
13648,
13649,209.35
13652,209.35
13654,209.35
13658,209.35
13660,209.35
13662,209.35
13664,209.35
13666,209.35
13667,209.35
13668,209.35
13669,209.35
13670,209.35
13672,209.35
13676,209.35
13677,209.35
13678,209.35
13679,
13680,209.35
13681,209.35
13683,209.35
13684,209.35
13687,209.35
13690,209.35
13694,209.35
13695,209.35
13696,209.35
13697,209.35
13699,209.35
12927,209.35
12965,209.35
12973,209.35
12922,209.35
12986,
12074,166.13
12118,
12134,
12148,
12151,166.13
12170,166.13
12188,166.13
12302,
12871,166.13
12866,166.13
12863,166.13
12859,166.13
12850,166.13
12833,166.13
12803,166.13
12835,166.13
12831,166.13
12828,
12822,166.13
12884,166.13
12010,
12019,
12020,166.13
12025,
12027,
12065,166.13
12137,166.13
12141,166.13
12148,
12150,166.13
12301,166.13
12306,
12307,166.13
12308,166.13
12309,
12302,
12325,166.13
12345,166.13
12304,
12305,166.13
12303,
12008,166.13
12010,
12019,
12027,
12053,
12056,166.13
12066,
12071,166.13
12073,166.13
12076,166.13
12092,166.13
12093,
12122,
12131,166.13
12149,
12157,166.13
12160,166.13
12167,
12175,166.13
12187,166.13
12194,166.13
12469,
12434,
13459,
12031,166.13
12035,166.13
12036,166.13
12043,166.13
14805,165.5
14812,
14815,
14818,165.5
14824,
14837,
14840,
14841,165.5
14845,
14847,
14863,165.5
14864,
14865,165.5
14867,
14869,165.5
14870,
14876,165.5
14878,
14886,
14887,165.5
14889,
14891,165.5
14893,165.5
13065,183.94
13148,
13165,
14433,
14456,
14489,
14521,183.94
14532,
14541,183.94
14588,183.94
14847,
14860,183.94
14886,
14418,
14437,
14512,
14529,165.5
14572,
14801,165.5
14803,
14806,
14807,
14808,165.5
14809,165.5
14810,165.5
14812,
14814,
14815,
14819,165.5
14820,165.5
14821,165.5
14823,165.5
14826,165.5
14827,165.5
14830,
14831,165.5
14837,
14839,165.5
14840,
14843,
14855,165.5
14856,165.5
14858,165.5
14870,
14871,
14873,
14874,165.5
14877,
14879,165.5
14885,165.5
14897,
14898,165.5
00544,237.91
00501,237.91
06390,237.91
11701,237.91
11702,237.91
11703,237.91
11705,237.91
11706,237.91
11707,237.91
11704,237.91
11713,237.91
11715,237.91
11716,237.91
11717,237.91
11718,237.91
11719,237.91
11720,237.91
11721,237.91
11722,237.91
11725,237.91
11726,237.91
11727,237.91
11724,237.91
11730,237.91
11729,237.91
11731,237.91
11733,237.91
11735,
11738,237.91
11739,237.91
11740,237.91
11741,237.91
11743,237.91
11746,237.91
11747,237.91
11742,237.91
11751,237.91
11749,237.91
11752,237.91
11755,237.91
11754,237.91
11757,237.91
11760,237.91
11763,237.91
11764,237.91
11766,237.91
11767,237.91
11769,237.91
11768,237.91
11770,237.91
11772,237.91
11775,237.91
11776,237.91
11777,237.91
11778,237.91
11779,237.91
11780,237.91
11782,237.91
11784,237.91
11786,237.91
11787,237.91
11788,237.91
11789,237.91
11790,237.91
11792,237.91
11794,237.91
11796,237.91
11795,237.91
11798,237.91
11901,237.91
11930,237.91
11931,237.91
11932,237.91
11933,237.91
11934,237.91
11935,237.91
11937,237.91
11939,237.91
11940,237.91
11941,237.91
11942,237.91
11944,237.91
11946,237.91
11947,237.91
11948,237.91
11949,237.91
11950,237.91
11951,237.91
11952,237.91
11953,237.91
11954,237.91
11955,237.91
11956,237.91
11957,237.91
11958,237.91
11959,237.91
11960,237.91
11961,237.91
11962,237.91
11963,237.91
11964,237.91
11965,237.91
11967,237.91
11968,237.91
11969,237.91
11970,237.91
11971,237.91
11972,237.91
11973,237.91
11975,237.91
11976,237.91
11977,237.91
11978,237.91
11980,237.91
12435,
12458,
12701,195.66
12721,
12724,195.66
12750,195.66
12776,
12777,195.66
12751,195.66
12767,195.66
12752,195.66
12747,195.66
12748,195.66
12749,195.66
12786,195.66
12745,195.66
12742,195.66
12743,195.66
12736,195.66
12741,195.66
12738,195.66
12740,
12791,195.66
12737,195.66
12792,195.66
12719,
12790,195.66
12768,195.66
12787,195.66
12789,195.66
12734,195.66
12788,
12729,
12720,195.66
12733,195.66
12732,195.66
12726,195.66
12727,195.66
12725,
12722,195.66
12723,195.66
12754,195.66
12765,195.66
12766,195.66
12769,195.66
12759,195.66
12763,195.66
12764,195.66
12758,
12762,195.66
12760,
12785,195.66
12778,195.66
12779,195.66
12566,
12775,195.66
12770,195.66
12780,
12783,195.66
12784,195.66
12781,195.66
10940,
10963,
13732,165.5
13734,165.5
13736,
13743,165.5
13760,
13811,
13812,165.5
13827,165.5
13835,
13840,165.5
13845,165.5
13864,
14817,
14859,
14883,
14889,
14892,
13092,
13073,
13053,
13045,
13102,165.5
13068,165.5
13062,165.5
13736,
13864,
14817,
14850,165.5
14851,165.5
14852,165.5
14853,165.5
14854,165.5
14867,
14881,165.5
14882,
14883,
14886,
12409,195.66
12410,195.66
12416,195.66
12419,195.66
12420,195.66
12435,
12446,195.66
12449,195.66
12453,195.66
12455,
12456,195.66
12457,195.66
12458,
12461,195.66
12464,195.66
12465,195.66
12466,195.66
12471,195.66
12472,195.66
12475,195.66
12477,195.66
12480,
12481,195.66
12483,195.66
12484,195.66
12486,195.66
12487,195.66
12489,195.66
12490,195.66
12491,195.66
12493,195.66
12494,195.66
12495,195.66
12498,195.66
12528,195.66
12588,195.66
12589,
12411,195.66
12401,195.66
12404,195.66
12402,195.66
12441,195.66
12440,195.66
12428,195.66
12429,195.66
12448,195.66
12515,195.66
12432,195.66
12412,195.66
12443,195.66
12433,195.66
12417,195.66
12586,
12525,195.66
12740,
12788,
12566,
12725,
12758,
12548,195.66
12547,195.66
12542,
12568,195.66
12561,195.66
12804,166.13
12878,166.13
12874,166.13
12862,166.13
12860,166.13
12856,166.13
12853,166.13
12846,166.13
12845,166.13
12801,166.13
12843,166.13
12844,166.13
12836,166.13
12824,166.13
12820,166.13
12810,166.13
12814,166.13
12817,166.13
12815,166.13
12811,166.13
12885,166.13
12886,166.13
12808,166.13
12839,166.13
12848,166.13
12873,166.13
12865,166.13
12861,166.13
12854,166.13
12849,166.13
12834,166.13
12809,166.13
12828,
12832,166.13
12827,166.13
12823,166.13
12821,166.13
12819,166.13
12816,166.13
12887,166.13
12837,166.13
12841,166.13
12838,166.13
12057,
13143,
13146,
13148,
13154,183.94
13165,
14413,183.94
14432,
14433,
14449,183.94
14450,
14489,
14502,
14505,183.94
14513,
14516,183.94
14519,
14520,183.94
14522,
14532,
14538,183.94
14542,183.94
14551,183.94
14555,183.94
14563,183.94
14568,183.94
14580,
14589,183.94
14590,183.94
10501,166.13
10502,166.13
10503,166.13
10504,166.13
10505,
10506,
10507,166.13
10510,166.13
10511,166.13
10514,166.13
10517,166.13
10518,166.13
10519,166.13
10520,166.13
10521,166.13
10522,166.13
10523,166.13
10526,166.13
10527,166.13
10528,166.13
10530,166.13
10532,166.13
10533,166.13
10535,166.13
10536,166.13
10538,166.13
10540,166.13
10541,
10543,166.13
10545,166.13
10546,166.13
10547,166.13
10548,166.13
10549,166.13
10550,166.13
10551,166.13
10552,166.13
10553,166.13
10560,166.13
10562,166.13
10566,166.13
10567,166.13
10570,166.13
10573,
10576,
10577,166.13
10578,166.13
10579,
10580,166.13
10583,166.13
10588,166.13
10587,166.13
10589,166.13
10590,
10591,166.13
10594,166.13
10595,166.13
10596,166.13
10597,166.13
10598,166.13
10601,166.13
10602,166.13
10603,166.13
10604,166.13
10605,166.13
10606,166.13
10607,166.13
10610,166.13
10701,166.13
10702,166.13
10703,166.13
10704,166.13
10705,166.13
10706,166.13
10707,166.13
10708,166.13
10709,166.13
10710,166.13
10801,166.13
10802,166.13
10803,166.13
10804,166.13
10805,166.13
14004,
14009,
14011,
14024,
14030,
14037,
14039,183.94
14040,
14042,
14052,
14054,
14066,183.94
14082,183.94
14083,183.94
14113,183.94
14130,183.94
14139,
14145,
14167,183.94
14427,183.94
14481,
14525,
14530,
14533,
14536,
14549,183.94
14550,183.94
14569,183.94
14591,
14415,183.94
14418,
14441,183.94
14456,
14478,183.94
14507,183.94
14512,
14527,183.94
14544,
14561,
14837,
14842,183.94
14857,183.94
14873,
14878,
27359,235.65
27298,
27253,235.65
27258,235.65
27332,
27340,235.65
27202,235.65
27216,235.65
27215,
27217,
27244,
27349,
27249,
27803,
27344,
27302,
28732,
27312,
28582,
27201,235.65
27592,
28630,
28636,
28681,183.94
28678,183.94
28601,
28627,195.66
28631,
28663,195.66
28668,195.66
28675,195.66
28623,195.66
28644,
28170,166.13
28007,166.13
28091,166.13
28103,
28102,166.13
28119,166.13
28135,
28133,
28629,195.66
28626,195.66
28631,
28640,
28693,195.66
28684,
28694,195.66
28698,
28672,195.66
28615,195.66
28617,195.66
28643,195.66
28644,
28652,166.13
28653,166.13
28657,
28662,166.13
28664,166.13
28604,
28605,
28611,
28616,166.13
28622,
28646,166.13
27860,195.84
27865,195.84
27806,195.84
27808,195.84
27810,195.84
27814,195.84
27821,195.84
27817,195.84
27834,
27837,
28586,
27962,
27889,
27805,
27849,221.63
27847,221.63
27983,221.63
27872,221.63
27924,
27957,221.63
27967,221.63
28456,
28306,
28384,
28312,
28320,
28332,214.34
28337,214.34
28444,
28447,
28448,214.34
28382,
28392,214.34
28399,214.34
28423,
28433,
28434,
28435,
28441,
28456,
28459,196.64
28461,196.64
28462,196.64
28465,196.64
28468,196.64
28470,196.64
28467,196.64
28469,196.64
28479,196.64
28451,196.64
28452,196.64
28422,196.64
28420,196.64
28436,
28736,
28776,166.13
28728,166.13
28732,
28778,166.13
28759,
28757,166.13
28711,
28701,166.13
28704,
28709,166.13
28715,166.13
28802,166.13
28801,166.13
28787,
28810,166.13
28806,166.13
28804,166.13
28803,166.13
28805,166.13
28813,166.13
28815,166.13
28814,166.13
28816,166.13
28730,166.13
28748,166.13
28770,166.13
28628,183.94
28637,
28641,183.94
28761,
28690,183.94
28168,
28090,
28655,
28657,
28647,183.94
28680,183.94
28666,183.94
28671,183.94
28601,
28602,
28612,
28619,183.94
28645,
28215,
28213,
28262,
28269,
28025,166.13
28027,
28026,166.13
28036,
28083,
28071,
28082,166.13
28075,166.13
28078,
28081,
28097,
28107,
28124,
28138,
28638,183.94
28630,
28633,183.94
28655,
28661,183.94
28667,183.94
28606,
28601,
28605,
28611,
28645,
27909,
27921,221.63
27973,
27974,221.63
27976,221.63
28512,195.84
28511,195.84
28516,195.84
28520,195.84
28524,195.84
28528,195.84
28531,195.84
28532,
28553,195.84
28557,195.84
28579,195.84
28570,195.84
28577,195.84
28575,195.84
28582,
28581,195.84
28584,
28589,195.84
28594,195.84
27314,235.65
27315,235.65
27379,235.65
27320,
27212,235.65
27217,
27244,
27249,
27343,
27305,
27302,
27311,
27291,
27326,
28637,
28168,
28658,183.94
28037,
28090,
28092,
28650,
28609,183.94
28682,183.94
28673,
28677,
28601,
28603,183.94
28602,
28612,
28610,183.94
28613,183.94
27298,
27355,
27256,235.65
27516,
27713,
27517,
27519,
27523,
27330,
27252,
27207,235.65
27208,
27213,235.65
27228,235.65
27349,
27344,
27502,
27312,
27559,235.65
27562,
27325,
30559,
28781,
28906,166.13
28903,166.13
28905,166.13
28902,
28901,166.13
27980,221.63
27932,221.63
27946,
28909,166.13
28902,
28904,166.13
28168,
28169,183.94
28017,183.94
28021,
28020,
28042,183.94
28038,183.94
28073,183.94
28152,183.94
28086,
28089,183.94
28090,
28114,
28136,183.94
28151,183.94
28150,
28455,196.64
28456,
28463,196.64
28472,196.64
28320,
28450,196.64
28424,196.64
28423,
28433,
28431,196.64
28430,196.64
28432,196.64
28434,
28436,
28439,196.64
28438,196.64
28442,196.64
28519,195.84
28523,195.84
28533,195.84
28527,195.84
28526,
28532,
28530,
28561,195.84
28560,
28564,195.84
28563,195.84
28562,
28573,
28586,
28304,
28303,214.34
28301,214.34
28302,214.34
28306,
28305,214.34
28310,214.34
28311,214.34
28384,
28309,214.34
28308,214.34
28307,214.34
28314,214.34
28312,
28318,
28342,214.34
28331,214.34
28334,
28348,214.34
28344,
28382,
28390,
28356,
28371,
28391,214.34
28395,214.34
28441,
27917,221.63
27916,221.63
27923,221.63
27927,221.63
27929,221.63
27941,221.63
27939,221.63
27947,221.63
27950,221.63
27958,221.63
27956,221.63
27973,
27965,221.63
27964,221.63
27966,221.63
27981,195.84
27982,195.84
27978,195.84
27915,195.84
27920,195.84
27936,195.84
27943,195.84
27949,195.84
27948,195.84
27959,195.84
27954,195.84
27953,195.84
27968,195.84
27972,195.84
27351,165.5
27361,165.5
27360,
27374,165.5
27373,165.5
27294,165.5
27284,
27262,
27260,
27295,165.5
27299,165.5
27107,
27127,
27012,
27239,
27265,
27293,165.5
27292,
28127,
28634,
27006,165.5
27014,165.5
27028,
27055,
28508,196.64
28458,
28464,196.64
28478,
28466,
28349,196.64
28325,196.64
28341,
28518,
28521,
28525,
28444,
28365,
28453,
28393,
28398,196.64
28572,
28574,
28578,
27703,
27702,235.65
27701,235.65
27717,235.65
27715,235.65
27708,235.65
27704,235.65
27503,235.65
27705,
27707,
27706,235.65
27710,235.65
27709,235.65
27722,235.65
27713,
27711,235.65
27712,
27517,
27519,
27278,
27613,
27617,
27560,
27572,
27801,231.59
27864,231.59
27804,
27803,
27802,231.59
27812,
27809,
27815,231.59
27819,231.59
27822,
27843,
27852,
27886,231.59
27881,231.59
27010,165.5
27009,165.5
27019,
27012,
27021,
27023,165.5
27045,
27106,165.5
27052,
27051,165.5
27050,
27105,165.5
27098,165.5
27104,165.5
27094,165.5
27099,165.5
27103,165.5
27102,165.5
27101,165.5
27113,165.5
27111,165.5
27107,
27108,165.5
27110,165.5
27109,165.5
27114,165.5
27120,165.5
27117,165.5
27116,165.5
27115,165.5
27127,
27152,165.5
27150,165.5
27130,165.5
27199,165.5
27155,165.5
27198,165.5
27157,165.5
27265,
27043,
27284,
27285,165.5
27040,165.5
27549,248.03
27597,
27596,
27508,248.03
27525,
27537,
27816,
27850,
27587,
27589,
28164,
28006,
28012,183.94
28021,
28016,183.94
28033,
28032,183.94
28034,183.94
28053,183.94
28052,183.94
28054,183.94
28056,183.94
28055,183.94
28077,183.94
28080,
28086,
28092,
28098,183.94
28101,183.94
28120,183.94
27979,221.63
27935,221.63
27926,221.63
27937,221.63
27938,221.63
27946,
27969,221.63
28733,166.13
28771,166.13
27507,
27509,235.92
27596,
27522,
27525,
27544,
27581,235.92
27565,
27572,
27574,
27582,235.92
27587,
27863,
28513,
28530,
28538,
27828,
28551,
27883,
28554,231.59
27888,
28580,
27262,
27429,209.35
27409,209.35
27301,209.35
27403,209.35
27416,209.35
27415,209.35
27435,209.35
27402,209.35
27357,
27438,209.35
27401,209.35
27358,
27377,209.35
27405,209.35
27404,209.35
27408,209.35
27263,
27260,
27406,209.35
27407,209.35
27261,209.35
27298,
27320,
27412,209.35
27411,209.35
27410,209.35
27413,209.35
27499,209.35
27495,209.35
27498,209.35
27497,209.35
27317,
27455,209.35
27215,
27249,
27214,
27244,
27233,
27235,209.35
27265,
27342,209.35
27264,209.35
27283,
27282,209.35
27313,
27284,
27427,209.35
27310,209.35
27425,209.35
27419,209.35
27417,209.35
27420,209.35
27870,221.63
27823,221.63
27843,
27839,221.63
27844,221.63
27850,
27874,221.63
27887,221.63
27890,221.63
27546,214.34
28323,214.34
28326,
28334,
28335,214.34
28339,214.34
27504,
27506,214.34
27505,
27521,214.34
27526,
27540,
27543,214.34
27330,
28390,
27332,
28356,
28368,214.34
27501,
27592,
27552,214.34
27562,
28786,166.13
28785,166.13
28716,166.13
28721,166.13
28738,166.13
28745,166.13
28751,166.13
28759,
28735,166.13
28726,166.13
28773,
28732,
28758,166.13
28760,166.13
28724,166.13
28704,
28710,166.13
28784,166.13
28727,166.13
28739,
28793,166.13
28742,166.13
28792,166.13
28791,166.13
28790,166.13
28729,166.13
28731,166.13
28766,
27805,
27855,221.63
27818,221.63
27986,221.63
27910,221.63
27924,
27922,221.63
27942,221.63
28304,
28306,
28386,
28315,
28357,
28377,
28376,214.34
27824,195.84
27826,195.84
27875,195.84
27885,195.84
27960,195.84
28625,183.94
28634,
28636,
27013,
27020,
28687,183.94
28688,183.94
28689,
28699,183.94
27028,
27055,
28166,183.94
28010,183.94
28036,
28125,
28117,183.94
28115,
28123,183.94
28660,183.94
28677,
28774,
28783,166.13
28736,
28779,166.13
28725,166.13
28707,166.13
28719,
28717,166.13
28723,166.13
28741,
28788,166.13
28789,
28334,
27592,
27504,
27593,248.03
27520,
27524,
27597,
27527,248.03
27529,
27528,248.03
27603,
27542,
27501,
28366,
27591,
27557,
27555,248.03
27577,248.03
27569,
27568,248.03
27576,248.03
28501,
28522,195.84
28526,
28504,
28555,
28562,
28572,
28574,
28573,
28585,195.84
28326,
27505,
28355,235.65
27330,
27331,235.65
27332,
27237,235.65
28504,
28503,195.84
28525,
28501,
28502,195.84
28526,
28530,
28538,
28551,
28572,
28578,
28580,
28164,
28168,
28021,
28006,
28033,
28037,
28080,
28090,
28093,183.94
28092,
28650,
28673,
28762,166.13
28761,
28711,
28167,
28737,166.13
28655,
28749,166.13
28752,
28763,166.13
28775,166.13
28734,166.13
28781,
28741,
28744,166.13
28743,166.13
28754,
28753,166.13
28787,
27861,221.63
27871,
27857,221.63
27825,221.63
27840,221.63
27841,221.63
27846,221.63
27892,221.63
28296,166.13
28290,166.13
28289,166.13
28284,166.13
28297,166.13
28299,166.13
28282,166.13
28214,166.13
28213,
28212,166.13
28211,166.13
28210,166.13
28230,166.13
28217,166.13
28220,166.13
28216,166.13
28215,
28219,166.13
28218,166.13
28229,166.13
28223,166.13
28222,166.13
28221,166.13
28224,166.13
28228,166.13
28226,166.13
28227,
28265,166.13
28244,166.13
28233,166.13
28232,166.13
28231,166.13
28243,166.13
28235,166.13
28234,166.13
28242,166.13
28237,166.13
28236,166.13
28263,166.13
28241,166.13
28250,166.13
28281,166.13
28247,166.13
28246,166.13
28262,
28254,166.13
28255,166.13
28253,166.13
28256,166.13
28260,166.13
28258,166.13
28277,166.13
28278,166.13
28280,166.13
28271,166.13
28266,166.13
28272,166.13
28270,166.13
28269,
28273,166.13
28274,166.13
28275,166.13
28202,166.13
28208,166.13
28288,166.13
28201,166.13
28287,166.13
28205,166.13
28203,166.13
28209,166.13
28204,166.13
28207,166.13
28206,166.13
28285,166.13
28031,166.13
28027,
28036,
28035,166.13
28070,166.13
28079,
28078,
28104,
28105,
28106,166.13
28107,
28126,166.13
28130,166.13
28134,166.13
28777,166.13
28705,166.13
28765,166.13
27306,
27356,
27371,
27341,
27209,
27229,237.91
27247,237.91
27281,
28127,
28387,237.91
27356,
27376,237.91
27259,237.91
28315,
28350,237.91
28327,237.91
28326,
28347,
27341,
27330,
28394,237.91
27208,
27209,
27242,237.91
28370,237.91
28388,237.91
28373,237.91
27252,
28374,237.91
27281,
27325,
27868,231.59
27597,
27856,231.59
27804,
27807,
27809,
27816,
27822,
27803,
27878,231.59
27880,
27882,231.59
27557,
27891,231.59
27896,
28480,196.64
28449,196.64
28443,
28401,
28408,196.64
28407,196.64
28406,196.64
28405,196.64
28404,196.64
28403,196.64
28402,196.64
28410,196.64
28429,196.64
28409,196.64
28411,
28412,196.64
28428,196.64
27862,221.63
27869,221.63
27867,221.63
27866,221.63
27820,221.63
27853,221.63
27831,221.63
27832,221.63
27842,
27845,221.63
27877,221.63
27876,
27897,221.63
28541,196.64
28460,196.64
28521,
28518,
28454,
28445,
28540,196.64
28547,196.64
28546,196.64
28542,196.64
28539,196.64
28544,196.64
28545,196.64
28543,196.64
28555,
28572,
28574,
28582,
28584,
27516,
27707,
27705,
27510,235.65
27514,235.65
27712,
27515,235.65
27517,
27599,235.65
27541,
27231,235.65
27243,235.65
27278,
27302,
27572,
27583,
28510,195.84
28509,195.84
28515,195.84
28529,195.84
28537,195.84
28552,195.84
28560,
28556,195.84
28571,195.84
28587,195.84
28583,195.84
27907,221.63
27906,221.63
27909,
28457,196.64
28466,
28478,
28454,
28443,
28445,
28447,
28401,
28411,
